Time,Name,Total,Surplus,Address
2026-05-14 04:46:06,新竹明志書院停車場,605.0,337.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-14 04:46:06,明湖停車場,46.0,36.0,新竹市東區明湖路775巷28號
2026-05-14 04:46:06,青草湖停車場,66.0,54.0,新竹市東區明湖路1075巷82號
2026-05-14 04:46:06,新竹錦華1停車場,133.0,98.0,新竹市東區錦華街13巷6號
2026-05-14 04:46:06,新竹錦華2停車場,140.0,91.0,新竹市東區錦華街21巷5號
2026-05-14 04:46:06,民富停車場,216.0,99.0,新竹市北區少年街49巷10號(停車場)
2026-05-14 04:46:06,新竹林森站立體停車場,616.0,332.0,新竹市東區林森路18號
2026-05-14 04:46:06,新竹民眾活動中心停車場,34.0,31.0,新竹市東區文昌街96之2號停車場
2026-05-14 04:46:06,好市多-新竹店,615.0,570.0,新竹市東區慈雲路188號
2026-05-14 04:46:06,園道五地下停車場,204.0,188.0,新竹市東區光復路2段688號
2026-05-14 04:46:06,西大路立體停車場,284.0,218.0,新竹市東區西大路41號
2026-05-14 04:46:06,新科國中,466.0,112.0,新竹市東區光復路一段89巷108號
2026-05-14 04:46:06,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-14 04:46:06,新竹漁港第二,522.0,519.0,新竹市北區新港三路1-9號對面
2026-05-14 04:46:06,迪卡農-新竹店,355.0,316.0,新竹市東區慈雲路126號
2026-05-14 06:12:40,府後地下停車場,287.0,182.0,新竹市北區府後街42號
2026-05-14 06:12:40,赤土崎地下停車場,592.0,172.0,新竹市東區建中路2號
2026-05-14 06:12:40,牛埔地下停車場,308.0,12.0,新竹市香山區牛埔路387號
2026-05-14 06:12:40,北區行政大樓地下停車場,108.0,29.0,新竹市北區國華街69號
2026-05-14 06:12:40,遠東巨城購物中心停車場,3000.0,2582.0,新竹市中央路229號
2026-05-14 06:12:40,研發二路立體停車場,429.0,343.0,新竹市東區研發二路12-1號停車場
2026-05-14 06:12:40,興業二路地下停車場,509.0,458.0,新竹市東區興業二路1號地下停車場
2026-05-14 06:12:40,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-14 06:12:40,篤行污水處理廠營業所停車場,418.0,216.0,新竹市東區力行三路1號停車場
2026-05-14 06:12:40,矽導竹科研發中心營業所停車場,887.0,737.0,新竹市東區力行二路2號停車場
2026-05-14 06:12:40,台大醫院新竹分院停車場,585.0,467.0,新竹市東區經國路一段442巷25號
2026-05-14 06:12:40,新竹民權路停車場,153.0,89.0,新竹市東區民權路216巷2號旁空地
2026-05-14 06:12:40,中正市場停車場,262.0,186.0,新竹市北區中正路245號
2026-05-14 06:12:40,生命園區停車場,148.0,95.0,新竹市北區成德路132號
2026-05-14 06:12:40,竹光國民運動中心地下停車場,137.0,40.0,新竹市北區竹光路325號
2026-05-14 06:12:40,東大陸橋下(中央站)停車場,191.0,166.0,新竹市東大陸橋下(中央路-民族路)
2026-05-14 06:12:40,東大陸橋下(中華站)停車場,131.0,105.0,新竹市東大陸橋下(中華路-民族路)
2026-05-14 06:12:40,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-14 06:12:40,頂竹圍地下停車場,167.0,53.0,新竹市東區竹蓮街20號
2026-05-14 06:12:40,稅務大樓地下停車場,94.0,57.0,新竹市東區中央路112號
2026-05-14 06:12:40,台溪停車場,43.0,12.0,新竹市北區中華路3段180號旁
2026-05-14 06:12:40,火車站後站汽車停車場-2,93.0,0.0,新竹市東區公竹路
2026-05-14 06:12:40,火車站後站汽車停車場-3,34.0,5.0,新竹市東區南大路140巷
2026-05-14 06:12:40,火車站後站汽車停車場-4,58.0,19.0,新竹市東區南大路140巷
2026-05-14 06:12:40,北大路停車場,62.0,53.0,新竹市北區中正路136巷4弄8號
2026-05-14 06:12:40,延平停車場,101.0,46.0,新竹市北區延平路1段131號旁
2026-05-14 06:12:40,東園市場停車場,32.0,17.0,新竹市東區忠孝路434巷3號對面
2026-05-14 06:12:40,果菜市場停車場,37.0,8.0,新竹市東區經國路1段479巷1弄10號前
2026-05-14 06:12:40,武陵路73巷停車場,63.0,14.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-14 06:12:40,香山區行政大樓地下停車場,85.0,60.0,新竹市香山區育德街188號
2026-05-14 06:12:40,湳雅街停車場,63.0,31.0,新竹市北區湳雅街86巷旁
2026-05-14 06:12:40,園區陸橋下停車場,91.0,69.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-14 06:12:40,慈雲路停車場,344.0,305.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-14 06:12:40,新莊129巷停車場,96.0,30.0,新竹市東區新莊街129巷29號對面
2026-05-14 06:12:40,體育館前停車場,56.0,64.0,新竹市東區公園路295號(體育館前)
2026-05-14 06:12:40,新竹動物園停車場,439.0,151.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-14 06:12:40,新竹明志書院停車場,605.0,333.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-14 06:12:40,明湖停車場,46.0,36.0,新竹市東區明湖路775巷28號
2026-05-14 06:12:40,青草湖停車場,66.0,52.0,新竹市東區明湖路1075巷82號
2026-05-14 06:12:40,新竹錦華1停車場,133.0,100.0,新竹市東區錦華街13巷6號
2026-05-14 06:12:40,新竹錦華2停車場,140.0,89.0,新竹市東區錦華街21巷5號
2026-05-14 06:12:40,民富停車場,216.0,101.0,新竹市北區少年街49巷10號(停車場)
2026-05-14 06:12:40,新竹林森站立體停車場,616.0,332.0,新竹市東區林森路18號
2026-05-14 06:12:40,新竹民眾活動中心停車場,34.0,31.0,新竹市東區文昌街96之2號停車場
2026-05-14 06:12:40,好市多-新竹店,615.0,570.0,新竹市東區慈雲路188號
2026-05-14 06:12:40,園道五地下停車場,204.0,187.0,新竹市東區光復路2段688號
2026-05-14 06:12:40,西大路立體停車場,284.0,219.0,新竹市東區西大路41號
2026-05-14 06:12:40,新科國中,466.0,109.0,新竹市東區光復路一段89巷108號
2026-05-14 06:12:40,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-14 06:12:40,新竹漁港第二,522.0,519.0,新竹市北區新港三路1-9號對面
2026-05-14 06:12:40,迪卡農-新竹店,355.0,316.0,新竹市東區慈雲路126號
2026-05-14 07:59:17,府後地下停車場,287.0,130.0,新竹市北區府後街42號
2026-05-14 07:59:17,赤土崎地下停車場,592.0,163.0,新竹市東區建中路2號
2026-05-14 07:59:17,牛埔地下停車場,308.0,22.0,新竹市香山區牛埔路387號
2026-05-14 07:59:17,北區行政大樓地下停車場,108.0,23.0,新竹市北區國華街69號
2026-05-14 07:59:17,遠東巨城購物中心停車場,3000.0,2582.0,新竹市中央路229號
2026-05-14 07:59:17,研發二路立體停車場,429.0,274.0,新竹市東區研發二路12-1號停車場
2026-05-14 07:59:17,興業二路地下停車場,509.0,395.0,新竹市東區興業二路1號地下停車場
2026-05-14 07:59:17,大魯閣湳雅廣場停車場,386.0,349.0,新竹市北區湳雅街91-2號
2026-05-14 07:59:17,篤行污水處理廠營業所停車場,418.0,215.0,新竹市東區力行三路1號停車場
2026-05-14 07:59:17,矽導竹科研發中心營業所停車場,887.0,636.0,新竹市東區力行二路2號停車場
2026-05-14 07:59:17,台大醫院新竹分院停車場,585.0,381.0,新竹市東區經國路一段442巷25號
2026-05-14 07:59:17,新竹民權路停車場,153.0,102.0,新竹市東區民權路216巷2號旁空地
2026-05-14 07:59:17,中正市場停車場,262.0,184.0,新竹市北區中正路245號
2026-05-14 07:59:17,生命園區停車場,148.0,88.0,新竹市北區成德路132號
2026-05-14 07:59:17,竹光國民運動中心地下停車場,137.0,45.0,新竹市北區竹光路325號
2026-05-14 07:59:17,東大陸橋下(中央站)停車場,191.0,154.0,新竹市東大陸橋下(中央路-民族路)
2026-05-14 07:59:17,東大陸橋下(中華站)停車場,131.0,95.0,新竹市東大陸橋下(中華路-民族路)
2026-05-14 07:59:17,後火車站機車停車場-1,0.0,0.0,新竹市東區後火車站機車停車場
2026-05-14 07:59:17,頂竹圍地下停車場,167.0,23.0,新竹市東區竹蓮街20號
2026-05-14 07:59:17,稅務大樓地下停車場,94.0,36.0,新竹市東區中央路112號
2026-05-14 07:59:17,台溪停車場,43.0,15.0,新竹市北區中華路3段180號旁
2026-05-14 07:59:17,火車站後站汽車停車場-2,93.0,0.0,新竹市東區公竹路
2026-05-14 07:59:17,火車站後站汽車停車場-3,34.0,9.0,新竹市東區南大路140巷
2026-05-14 07:59:17,火車站後站汽車停車場-4,58.0,27.0,新竹市東區南大路140巷
2026-05-14 07:59:17,北大路停車場,62.0,34.0,新竹市北區中正路136巷4弄8號
2026-05-14 07:59:17,延平停車場,101.0,45.0,新竹市北區延平路1段131號旁
2026-05-14 07:59:17,東園市場停車場,32.0,15.0,新竹市東區忠孝路434巷3號對面
2026-05-14 07:59:17,果菜市場停車場,37.0,1.0,新竹市東區經國路1段479巷1弄10號前
2026-05-14 07:59:17,武陵路73巷停車場,63.0,19.0,新竹市北區武陵路73巷及武陵西二路交叉口
2026-05-14 07:59:17,香山區行政大樓地下停車場,85.0,57.0,新竹市香山區育德街188號
2026-05-14 07:59:17,湳雅街停車場,63.0,34.0,新竹市北區湳雅街86巷旁
2026-05-14 07:59:17,園區陸橋下停車場,91.0,67.0,新竹市東區光復路一段與慈雲路路口(橋下)
2026-05-14 07:59:17,慈雲路停車場,344.0,281.0,新竹市東區龍山西路與慈雲路交叉口
2026-05-14 07:59:17,新莊129巷停車場,96.0,45.0,新竹市東區新莊街129巷29號對面
2026-05-14 07:59:17,體育館前停車場,56.0,64.0,新竹市東區公園路295號(體育館前)
2026-05-14 07:59:17,新竹動物園停車場,439.0,148.0,新竹市東區食品路50號B1-B2地下停車場
2026-05-14 07:59:17,新竹明志書院停車場,605.0,333.0,新竹市東區西大路317號1樓~7樓停車場
2026-05-14 07:59:17,明湖停車場,46.0,37.0,新竹市東區明湖路775巷28號
2026-05-14 07:59:17,青草湖停車場,66.0,57.0,新竹市東區明湖路1075巷82號
2026-05-14 07:59:17,新竹錦華1停車場,133.0,96.0,新竹市東區錦華街13巷6號
2026-05-14 07:59:17,新竹錦華2停車場,140.0,92.0,新竹市東區錦華街21巷5號
2026-05-14 07:59:17,民富停車場,216.0,48.0,新竹市北區少年街49巷10號(停車場)
2026-05-14 07:59:17,新竹林森站立體停車場,616.0,326.0,新竹市東區林森路18號
2026-05-14 07:59:17,新竹民眾活動中心停車場,34.0,16.0,新竹市東區文昌街96之2號停車場
2026-05-14 07:59:17,好市多-新竹店,615.0,570.0,新竹市東區慈雲路188號
2026-05-14 07:59:17,園道五地下停車場,204.0,157.0,新竹市東區光復路2段688號
2026-05-14 07:59:17,西大路立體停車場,284.0,231.0,新竹市東區西大路41號
2026-05-14 07:59:17,新科國中,466.0,139.0,新竹市東區光復路一段89巷108號
2026-05-14 07:59:17,新竹漁港第一,229.0,227.0,新竹市北區新港三路3號對面
2026-05-14 07:59:17,新竹漁港第二,522.0,517.0,新竹市北區新港三路1-9號對面
2026-05-14 07:59:17,迪卡農-新竹店,355.0,298.0,新竹市東區慈雲路126號
